EntrezID	GeneSymbol	Score	Druggble_rank
55322	C5orf22	0.016942	
57129	MRPL47	0.016937	
51567	TDP2	0.016931	
55054	ATG16L1	0.016930	
57148	RALGAPB	0.016910	
8525	DGKZ	0.016910	
3050	HBZ	0.016909	
57175	CORO1B	0.016904	
11319	ECD	0.016902	
55212	BBS7	0.016901	
118426	LOH12CR1	0.016897	
642828		0.016886	
9411	ARHGAP29	0.016884	
11094	CACFD1	0.016882	
84993	UBL7	0.016876	
10171	RCL1	0.016873	
80895	ILKAP	0.016867	
90196	SYS1	0.016862	
56204	FAM214A	0.016859	
24138	IFIT5	0.016833	
64866	CDCP1	0.016827	
83932	SPRTN	0.016826	
22841	RAB11FIP2	0.016821	
29997	GLTSCR2	0.016819	
81875	ISG20L2	0.016809	
6783	SULT1E1	0.016805	446
9625	AATK	0.016798	
8625	RFXANK	0.016791	
492	ATP2B3	0.016781	
3973	LHCGR	0.016775	447
7145	TNS1	0.016768	
56949	XAB2	0.016765	
4882	NPR2	0.016763	448
124044	SPATA2L	0.016754	
5443	POMC	0.016753	449
100291837		0.016743	
26505	CNNM3	0.016731	
64240	ABCG5	0.016730	
9368	SLC9A3R1	0.016729	
7039	TGFA	0.016721	
7405	UVRAG	0.016713	
79980	DSN1	0.016709	
51560	RAB6B	0.016707	
6738	TROVE2	0.016705	
5071	PARK2	0.016693	
79672	FN3KRP	0.016692	
8721	EDF1	0.016692	
10668	CGRRF1	0.016684	
56163	RNF17	0.016684	
91107	TRIM47	0.016684	
79441	HAUS3	0.016675	
8490	RGS5	0.016660	
1672	DEFB1	0.016654	
387680	FAM21A	0.016627	
55188	RIC8B	0.016621	
153769	SH3RF2	0.016620	
8195	MKKS	0.016617	
2819	GPD1	0.016614	450
4068	SH2D1A	0.016610	
230	ALDOC	0.016610	
8443	GNPAT	0.016595	
2268	FGR	0.016592	
10475	TRIM38	0.016592	
84321	THOC3	0.016591	
10139	ARFRP1	0.016577	
647276		0.016576	
3762	KCNJ5	0.016561	451
10920	COPS8	0.016544	
6897	TARS	0.016543	452
9939	RBM8A	0.016535	
80010	RMI1	0.016532	
56952	PRTFDC1	0.016530	
28970	C11orf54	0.016529	
5549	PRELP	0.016527	
25831	HECTD1	0.016519	
7097	TLR2	0.016518	453
4062	LY6H	0.016518	
10379	IRF9	0.016515	
7752	ZNF200	0.016507	
8867	SYNJ1	0.016487	
22920	KIFAP3	0.016484	
221960	CCZ1B	0.016481	
3741	KCNA5	0.016479	
9047	SH2D2A	0.016471	
79092	CARD14	0.016469	
55715	DOK4	0.016468	
27077	B9D1	0.016466	
23360	FNBP4	0.016458	
57213	SPRYD7	0.016444	
8318	CDC45	0.016438	
22900	CARD8	0.016434	
8480	RAE1	0.016434	454
6117	RPA1	0.016433	
9212	AURKB	0.016430	455
729566		0.016426	
7849	PAX8	0.016425	
55666	NPLOC4	0.016422	
79803	HPS6	0.016416	
359787	DPPA3	0.016410	
3916	LAMP1	0.016409	
29984	RHOD	0.016408	
11129	CLASRP	0.016403	
9677	PPIP5K1	0.016397	
5727	PTCH1	0.016391	
9500	MAGED1	0.016391	
55145	THAP1	0.016383	
7455	ZAN	0.016381	
10435	CDC42EP2	0.016380	
23378	RRP8	0.016376	
22870	PPP6R1	0.016371	
26751	SH3YL1	0.016340	
9855	FARP2	0.016335	
22888	UBOX5	0.016331	
7137	TNNI3	0.016317	456
5910	RAP1GDS1	0.016313	
64434	NOM1	0.016312	
92667	MGME1	0.016293	
2617	GARS	0.016293	457
440193	CCDC88C	0.016292	
80319	CXXC4	0.016292	
9989	PPP4R1	0.016291	
10461	MERTK	0.016290	458
151258	SLC38A11	0.016282	
84958	SYTL1	0.016276	
100132425		0.016273	
25936	NSL1	0.016265	
55763	EXOC1	0.016260	
199745	THAP8	0.016260	
90	ACVR1	0.016249	459
54821	ERCC6L	0.016233	
55244	SLC47A1	0.016229	460
5366	PMAIP1	0.016228	
738	VPS51	0.016227	
10775	POP4	0.016226	
6208	RPS14	0.016222	
6671	SP4	0.016219	
50619	DEF6	0.016219	
23650	TRIM29	0.016217	
54906	FAM208B	0.016206	
84342	COG8	0.016199	
8030	CCDC6	0.016197	
389692	MAFA	0.016196	
8349	HIST2H2BE	0.016196	
1027	CDKN1B	0.016187	
153	ADRB1	0.016185	461
8218	CLTCL1	0.016174	
90203	SNX21	0.016172	
9749	PHACTR2	0.016164	
9477	MED20	0.016163	
2177	FANCD2	0.016163	
26146	TRAF3IP1	0.016161	
309	ANXA6	0.016156	
57787	MARK4	0.016150	
9744	ACAP1	0.016147	
54680	ZNHIT6	0.016129	
379	ARL4D	0.016121	
11103	KRR1	0.016119	
55088	C10orf118	0.016091	
9675	TTI1	0.016090	
5075	PAX1	0.016090	
22858	ICK	0.016078	
84333	PCGF5	0.016073	
6782	HSPA13	0.016064	
79915	ATAD5	0.016049	
9099	USP2	0.016008	
83737	ITCH	0.016006	
200916	RPL22L1	0.015998	
143425	SYT9	0.015993	
114883	OSBPL9	0.015991	
9569	GTF2IRD1	0.015985	
25885	POLR1A	0.015985	
4191	MDH2	0.015984	462
22887	FOXJ3	0.015983	
7342	UBP1	0.015979	
10471	PFDN6	0.015966	
28983	TMPRSS11E	0.015964	
55422	ZNF331	0.015964	
4281	MID1	0.015961	
2132	EXT2	0.015960	
339390	CLEC4G	0.015954	
4247	MGAT2	0.015946	
79682	MLF1IP	0.015946	
51593	SRRT	0.015946	
84759	PCGF1	0.015945	
51429	SNX9	0.015935	
54433	GAR1	0.015933	
29074	MRPL18	0.015924	
51019	CCDC53	0.015922	
25886	POC1A	0.015916	
10422	UBAC1	0.015915	
51163	DBR1	0.015906	
2140	EYA3	0.015906	
114836	SLAMF6	0.015905	
55718	POLR3E	0.015903	
54536	EXOC6	0.015896	
5143	PDE4C	0.015896	463
57396	CLK4	0.015876	
26036	ZNF451	0.015875	
63971	KIF13A	0.015872	
3703	STT3A	0.015871	
25852	ARMC8	0.015857	
84632	AFAP1L2	0.015856	
3995	FADS3	0.015851	
3092	HIP1	0.015850	
57097	PARP11	0.015849	
25970	SH2B1	0.015844	
3418	IDH2	0.015830	464
23365	ARHGEF12	0.015824	
5900	RALGDS	0.015818	
497661	C18orf32	0.015801	
7596	ZNF45	0.015796	
57496	MKL2	0.015795	
3281	HSBP1	0.015788	
330	BIRC3	0.015788	
51319	RSRC1	0.015784	
7984	ARHGEF5	0.015772	
5496	PPM1G	0.015761	
8804	CREG1	0.015758	
2059	EPS8	0.015750	
79760	GEMIN7	0.015748	
55702	CCDC94	0.015742	
50484	RRM2B	0.015740	465
56916	SMARCAD1	0.015739	
829	CAPZA1	0.015737	
966	CD59	0.015727	466
4708	NDUFB2	0.015718	467
2249	FGF4	0.015717	468
10913	EDAR	0.015713	
5378	PMS1	0.015708	
23276	KLHL18	0.015706	
6935	ZEB1	0.015705	
10017	BCL2L10	0.015702	
112858	TP53RK	0.015697	
29114	TAGLN3	0.015690	
51	ACOX1	0.015688	469
250	ALPP	0.015688	470
64427	TTC31	0.015671	
51496	CTDSPL2	0.015671	
91975	ZNF300	0.015671	
6004	RGS16	0.015663	
55333	SYNJ2BP	0.015663	
32	ACACB	0.015653	471
79443	FYCO1	0.015650	
23235	SIK2	0.015649	
11346	SYNPO	0.015649	
10276	NET1	0.015645	
196374	KRT78	0.015635	
728970		0.015633	
57120	GOPC	0.015621	
79184	BRCC3	0.015620	
83460	EMC6	0.015619	
23462	HEY1	0.015603	
752	FMNL1	0.015602	
2887	GRB10	0.015601	
51538	ZCCHC17	0.015598	
883	CCBL1	0.015596	472
4123	MAN2C1	0.015573	
23108	RAP1GAP2	0.015572	
54542	RC3H2	0.015570	
10113	PREB	0.015565	
55622	TTC27	0.015562	
23254	KAZN	0.015556	
3953	LEPR	0.015553	
23101	MCF2L2	0.015537	
9701	PPP6R2	0.015530	
54103	GSAP	0.015525	
9321	TRIP11	0.015523	
84159	ARID5B	0.015521	
201294	UNC13D	0.015517	
51042	ZNF593	0.015506	
2186	BPTF	0.015506	
8495	PPFIBP2	0.015505	
51290	ERGIC2	0.015504	
10188	TNK2	0.015504	473
8396	PIP4K2B	0.015493	
2137	EXTL3	0.015490	
2348	FOLR1	0.015490	
54853	WDR55	0.015489	
8543	LMO4	0.015486	
64101	LRRC4	0.015479	
92736	OTOP2	0.015479	
2067	ERCC1	0.015479	
8912	CACNA1H	0.015468	474
83858	ATAD3B	0.015466	
7324	UBE2E1	0.015463	
10409	BASP1	0.015449	
79807	GSTCD	0.015432	
9051	PSTPIP1	0.015431	
5892	RAD51D	0.015429	
51807	TUBA8	0.015423	475
9757	KMT2B	0.015418	
5987	TRIM27	0.015415	
80232	WDR26	0.015414	
29775	CARD10	0.015413	
84671	ZNF347	0.015410	
100129975		0.015406	
5822	PWP2	0.015399	
54987	C1orf123	0.015398	
57122	NUP107	0.015394	
2498		0.015388	
28513	CDH19	0.015387	
388077		0.015385	
1687	DFNA5	0.015375	
10406	WFDC2	0.015375	
79663	HSPBAP1	0.015375	
55658	RNF126	0.015374	
29990	PILRB	0.015370	
8930	MBD4	0.015364	
8550	MAPKAPK5	0.015356	
6850	SYK	0.015354	476
23269	MGA	0.015352	
393	ARHGAP4	0.015350	
348	APOE	0.015348	477
6663	SOX10	0.015347	
287	ANK2	0.015339	
343521	TCTEX1D4	0.015336	
8814	CDKL1	0.015334	
3568	IL5RA	0.015318	
94	ACVRL1	0.015317	478
81603	TRIM8	0.015317	
3508	IGHMBP2	0.015313	
5473	PPBP	0.015312	479
22895	RPH3A	0.015303	
117283	IP6K3	0.015289	
55740	ENAH	0.015281	
229	ALDOB	0.015277	480
7125	TNNC2	0.015271	481
83897	KRTAP3-2	0.015262	
80124	VCPIP1	0.015260	
5641	LGMN	0.015244	
5906	RAP1A	0.015230	
5739	PTGIR	0.015226	482
84078	KBTBD7	0.015219	
2635	GBP3	0.015217	
55083	KIF26B	0.015217	
440295	GOLGA6L9	0.015217	
112464	PRKCDBP	0.015203	
118788	PIK3AP1	0.015199	
8833	GMPS	0.015196	483
10938	EHD1	0.015195	
81532	MOB2	0.015194	
650638		0.015180	
56270	WDR45B	0.015174	
2521	FUS	0.015170	
7783	ZP2	0.015165	
55140	ELP3	0.015165	
51726	DNAJB11	0.015160	
1797	DOM3Z	0.015145	
89858	SIGLEC12	0.015140	
1278	COL1A2	0.015139	484
8451	CUL4A	0.015133	
401509		0.015131	
83452	RAB33B	0.015122	
10672	GNA13	0.015116	
83861	RSPH3	0.015103	
22879	MON1B	0.015097	
84945	ABHD13	0.015096	
8646	CHRD	0.015095	
8763	CD164	0.015094	
8115	TCL1A	0.015091	
58	ACTA1	0.015086	485
23767	FLRT3	0.015086	
51268	PIPOX	0.015084	486
80790	CMIP	0.015079	
23263	MCF2L	0.015075	
9248	GPR50	0.015064	
375484	SIMC1	0.015052	
126393	HSPB6	0.015049	
55239	OGFOD1	0.015040	487
1436	CSF1R	0.015036	488
114928	GPRASP2	0.015032	
57404	CYP20A1	0.015028	
23683	PRKD3	0.015021	
84080	ENKD1	0.015013	
5528	PPP2R5D	0.014993	
25759	SHC2	0.014986	
148741	ANKRD35	0.014985	
22823	MTF2	0.014983	
874	CBR3	0.014982	
90321	ZNF766	0.014976	
128240	APOA1BP	0.014973	
6814	STXBP3	0.014970	
4170	MCL1	0.014960	
3018	HIST1H2BB	0.014959	
54822	TRPM7	0.014954	489
5338	PLD2	0.014953	490
122830	NAA30	0.014951	
55611	OTUB1	0.014944	
55285	RBM41	0.014942	
1852	DUSP9	0.014938	
1889	ECE1	0.014903	491
131377	KLHL40	0.014903	
10992	SF3B2	0.014885	
23048	FNBP1	0.014882	
4854	NOTCH3	0.014866	
9987	HNRPDL	0.014864	
1104	RCC1	0.014853	
7009	TMBIM6	0.014853	
253738	EBF3	0.014851	
23612	PHLDA3	0.014851	
26009	ZZZ3	0.014850	
9994	CASP8AP2	0.014845	
26750	RPS6KC1	0.014838	
168544	ZNF467	0.014826	
26037	SIPA1L1	0.014825	
9253	NUMBL	0.014825	
54039	PCBP3	0.014821	
2354	FOSB	0.014819	
3700	ITIH4	0.014811	
11154	AP4S1	0.014810	
51307	FAM53C	0.014803	
27342	RABGEF1	0.014797	
285590	SH3PXD2B	0.014796	
346389	MACC1	0.014796	
5526	PPP2R5B	0.014791	
9978	RBX1	0.014787	
334	APLP2	0.014786	
9201	DCLK1	0.014778	
26507	CNNM1	0.014778	
25853	DCAF12	0.014774	
399	RHOH	0.014759	
59339	PLEKHA2	0.014753	
3048	HBG2	0.014745	
55959	SULF2	0.014741	
9693	RAPGEF2	0.014726	
10308	ZNF267	0.014720	
4783	NFIL3	0.014718	
2984	GUCY2C	0.014704	
30835	CD209	0.014701	492
7644	ZNF91	0.014700	
79954	NOL10	0.014687	
84926	SPRYD3	0.014680	
200845	KCTD6	0.014680	
7314	UBB	0.014674	493
3906	LALBA	0.014666	494
53405	CLIC5	0.014663	
80135	RPF1	0.014662	
9135	RABEP1	0.014659	
55466	DNAJA4	0.014659	
83444	INO80B	0.014652	
3931	LCAT	0.014652	
5077	PAX3	0.014643	
7410	VAV2	0.014639	
10616	RBCK1	0.014639	
6619	SNAPC3	0.014634	
7072	TIA1	0.014631	
102	ADAM10	0.014631	
84787	SUV420H2	0.014629	
115201	ATG4A	0.014625	
9019	MPZL1	0.014620	
6401	SELE	0.014618	495
10082	GPC6	0.014617	
3607	FOXK2	0.014616	
2800	GOLGA1	0.014611	
57215	THAP11	0.014582	
7010	TEK	0.014581	496
100131254		0.014579	
100132771		0.014561	
219	ALDH1B1	0.014556	497
64786	TBC1D15	0.014546	
58472	SQRDL	0.014535	
56947	MFF	0.014533	
4850	CNOT4	0.014529	
8603	FAM193A	0.014526	
55017	C14orf119	0.014523	
2923	PDIA3	0.014522	
79934	ADCK4	0.014504	
9545	RAB3D	0.014502	
55030	FBXO34	0.014500	
25980	AAR2	0.014491	
51660	MPC1	0.014487	
3645	INSRR	0.014486	
27095	TRAPPC3	0.014476	498
1041	CDSN	0.014468	
121457	IKBIP	0.014460	
58475	MS4A7	0.014459	
84864	MINA	0.014457	
64805	P2RY12	0.014457	499
4205	MEF2A	0.014456	
10214	SSX3	0.014450	
7038	TG	0.014448	
100131693		0.014446	
8325	FZD8	0.014425	
6546	SLC8A1	0.014420	500
2131	EXT1	0.014416	
56034	PDGFC	0.014408	
11218	DDX20	0.014406	
7048	TGFBR2	0.014401	501
23234	DNAJC9	0.014398	
79685	SAP30L	0.014396	
6615	SNAI1	0.014392	
55512	SMPD3	0.014390	502
1793	DOCK1	0.014389	
84319	CMSS1	0.014388	
970	CD70	0.014385	
115827	RAB3C	0.014370	
5434	POLR2E	0.014359	
2139	EYA2	0.014357	
8742	TNFSF12	0.014342	
79025	C20orf195	0.014329	
26151	NAT9	0.014319	
6870	TACR3	0.014318	
9400	RECQL5	0.014317	
23586	DDX58	0.014311	
84263	HSDL2	0.014311	
3841	KPNA5	0.014302	
1192	CLIC1	0.014293	
23528	ZNF281	0.014292	
202333	CMYA5	0.014289	
728553		0.014287	
57718	PPP4R4	0.014286	
389396	GLYATL3	0.014286	
100287898	TTC34	0.014286	
11157	LSM6	0.014283	503
10248	POP7	0.014278	
1071	CETP	0.014265	
9898	UBAP2L	0.014260	
939	CD27	0.014259	
390284		0.014258	
57698	KIAA1598	0.014249	
440738	MAP1LC3C	0.014245	
5863	RGL2	0.014221	
81558	FAM117A	0.014216	
54900	LAX1	0.014214	
93210	PGAP3	0.014212	
159119	HSFY2	0.014211	
100130086	HSFX2	0.014211	
9375	TM9SF2	0.014208	
55863	TMEM126B	0.014199	
79833	GEMIN6	0.014198	
84960	KIAA1984	0.014195	
10585	POMT1	0.014187	
8859	STK19	0.014185	
11101	ATE1	0.014182	
63976	PRDM16	0.014161	
8027	STAM	0.014159	
2690	GHR	0.014158	504
51386	EIF3L	0.014155	
3189	HNRNPH3	0.014143	
5163	PDK1	0.014138	505
59340	HRH4	0.014136	506
165918	RNF168	0.014136	
51471	NAT8B	0.014135	
53944	CSNK1G1	0.014133	507
1674	DES	0.014119	
9886	RHOBTB1	0.014110	
10574	CCT7	0.014108	
10458	BAIAP2	0.014104	
54919	HEATR2	0.014098	
7982	ST7	0.014092	
9332	CD163	0.014090	
1952	CELSR2	0.014076	
7073	TIAL1	0.014076	
5893	RAD52	0.014074	
5245	PHB	0.014071	
6845	VAMP7	0.014065	
100129652		0.014063	
5015	OTX2	0.014058	
84516	DCTN5	0.014055	
92344	GORAB	0.014054	
64236	PDLIM2	0.014054	
54985	HCFC1R1	0.014051	
27245	AHDC1	0.014050	
165530	CLEC4F	0.014050	
342667	STAC2	0.014050	
378465		0.014050	
10865	ARID5A	0.014050	
30815	ST6GALNAC6	0.014050	
139105	BEND2	0.014050	
146433	IL34	0.014050	
200931	SLC51A	0.014050	508
389874	ZCCHC13	0.014050	
5921	RASA1	0.014050	
54556	ING3	0.014048	
6900	CNTN2	0.014016	
27242	TNFRSF21	0.014004	
139716	GAB3	0.013994	
8936	WASF1	0.013988	
7343	UBTF	0.013985	
4678	NASP	0.013976	
10955	SERINC3	0.013973	
9704	DHX34	0.013962	
2903	GRIN2A	0.013961	509
9825	SPATA2	0.013961	
51305	KCNK9	0.013956	510
2551	GABPA	0.013943	
127343	DMBX1	0.013940	
55290	BRF2	0.013925	
55288	RHOT1	0.013917	
29954	POMT2	0.013899	
78988	MRP63	0.013892	
4921	DDR2	0.013882	
51604	PIGT	0.013881	
130540	ALS2CR12	0.013880	
56961	SHD	0.013864	
23588	KLHDC2	0.013859	
1558	CYP2C8	0.013847	511
5789	PTPRD	0.013842	
55319	TMA16	0.013819	
6633	SNRPD2	0.013816	
27036	SIGLEC7	0.013814	512
51804	SIX4	0.013808	
55644	OSGEP	0.013803	
57794	SUGP1	0.013801	
22818	COPZ1	0.013797	
23555	TSPAN15	0.013794	
338785	KRT79	0.013794	
7378	UPP1	0.013794	513
9125	RQCD1	0.013788	
64172	OSGEPL1	0.013786	
26503	SLC17A5	0.013783	
4864	NPC1	0.013783	
64097	EPB41L4A	0.013781	
90268	FAM105B	0.013781	
1999	ELF3	0.013776	
10924	SMPDL3A	0.013773	
27178	IL37	0.013770	
5427	POLE2	0.013769	514
5908	RAP1B	0.013769	
55143	CDCA8	0.013765	
8242	KDM5C	0.013759	
26271	FBXO5	0.013743	
1606	DGKA	0.013741	515
10782	ZNF274	0.013740	
85403	EAF1	0.013728	
23468	CBX5	0.013709	
10257	ABCC4	0.013702	516
8624	PSMG1	0.013701	
9585	KIF20B	0.013700	
26517	TIMM13	0.013695	
3840	KPNA4	0.013686	
4058	LTK	0.013678	
57604	KIAA1456	0.013678	
3556	IL1RAP	0.013676	
5957	RCVRN	0.013670	517
94039	ZNF101	0.013670	
79657	RPAP3	0.013664	
10058	ABCB6	0.013652	
23376	UFL1	0.013646	
10370	CITED2	0.013639	
8891	EIF2B3	0.013637	
51082	POLR1D	0.013636	
8835	SOCS2	0.013635	
84749	USP30	0.013623	
945	CD33	0.013620	518
100272147	CMC4	0.013620	
25913	POT1	0.013620	
4343	MOV10	0.013613	
84301	DDI2	0.013612	
8452	CUL3	0.013607	
928	CD9	0.013602	
9138	ARHGEF1	0.013596	
55680	RUFY2	0.013586	
200186	CRTC2	0.013584	
374928	ZNF773	0.013582	
2241	FER	0.013581	
7277	TUBA4A	0.013581	519
55024	BANK1	0.013580	
2870	GRK6	0.013579	
58155	PTBP2	0.013579	
55969	C20orf24	0.013576	
164	AP1G1	0.013572	
50	ACO2	0.013571	520
10630	PDPN	0.013570	
1600	DAB1	0.013539	
55617	TASP1	0.013536	
65003	MRPL11	0.013534	
57472	CNOT6	0.013532	
1495	CTNNA1	0.013521	521
8548	BLZF1	0.013519	
57592	ZNF687	0.013518	
27173	SLC39A1	0.013514	
10726	NUDC	0.013506	
23348	DOCK9	0.013505	
10450	PPIE	0.013497	
5860	QDPR	0.013491	522
64780	MICAL1	0.013483	
2909	ARHGAP35	0.013475	
353	APRT	0.013475	523
29922	NME7	0.013471	
2729	GCLC	0.013469	524
1154	CISH	0.013452	
55157	DARS2	0.013445	525
135250	RAET1E	0.013436	
962	CD48	0.013434	
60485	SAV1	0.013422	
3745	KCNB1	0.013418	
51287	COA4	0.013412	
1185	CLCN6	0.013408	
8690	JRKL	0.013408	
51227	PIGP	0.013408	
2596	GAP43	0.013406	
4824	NKX3-1	0.013404	
10123	ARL4C	0.013403	
22927	HABP4	0.013403	
25999	CLIP3	0.013396	
4804	NGFR	0.013391	
55596	ZCCHC8	0.013385	
80263	TRIM45	0.013385	
2787	GNG5	0.013374	
113457	TUBA3D	0.013365	
25939	SAMHD1	0.013364	
10322	SMYD5	0.013361	
254173	TTLL10	0.013351	
5678	PSG9	0.013349	
9322	TRIP10	0.013343	
29066	ZC3H7A	0.013331	
2993	GYPA	0.013319	
25855	BRMS1	0.013315	
5360	PLTP	0.013301	
2184	FAH	0.013293	526
654817		0.013292	
10204	NUTF2	0.013292	
51059	FAM135B	0.013290	
868	CBLB	0.013290	
1259	CNGA1	0.013285	
93343	MVB12A	0.013282	
5351	PLOD1	0.013269	527
11284	PNKP	0.013259	
8239	USP9X	0.013259	
5168	ENPP2	0.013259	
1961	EGR4	0.013259	
84645	C22orf23	0.013251	
6827	SUPT4H1	0.013246	
353091	RAET1G	0.013242	
545	ATR	0.013240	
26999	CYFIP2	0.013226	
114609	TIRAP	0.013224	
55437	STRADB	0.013223	
57664	PLEKHA4	0.013218	528
5440	POLR2K	0.013215	
3109	HLA-DMB	0.013215	
212	ALAS2	0.013206	529
4898	NRD1	0.013203	
26747	NUFIP1	0.013200	
51277	DNAJC27	0.013195	
192683	SCAMP5	0.013193	
56911	MAP3K7CL	0.013168	
222484	LNX2	0.013166	
11059	WWP1	0.013156	
3313	HSPA9	0.013152	
525	ATP6V1B1	0.013150	
51168	MYO15A	0.013145	
4005	LMO2	0.013141	
1641	DCX	0.013137	
1028	CDKN1C	0.013128	
117143	TADA1	0.013124	
3097	HIVEP2	0.013123	
51109	RDH11	0.013122	530
92935	MARS2	0.013121	531
6717	SRI	0.013117	
958	CD40	0.013112	
1106	CHD2	0.013105	
54969	C4orf27	0.013101	
9252	RPS6KA5	0.013099	532
26225	ARL5A	0.013098	533
7205	TRIP6	0.013082	
25876	SPEF1	0.013075	
2073	ERCC5	0.013074	
8818	DPM2	0.013071	
140801	RPL10L	0.013056	534
494143	CHAC2	0.013048	
10480	EIF3M	0.013047	
267	AMFR	0.013036	
11196	SEC23IP	0.013030	
4848	CNOT2	0.013027	
79863	RBFA	0.013003	
7104	TM4SF4	0.012992	
993	CDC25A	0.012991	
27106	ARRDC2	0.012991	
6662	SOX9	0.012978	
51247	PAIP2	0.012976	
943	TNFRSF8	0.012975	
57696	DDX55	0.012974	
64834	ELOVL1	0.012972	
7916	PRRC2A	0.012969	
55355	HJURP	0.012965	
84950	PRPF38A	0.012960	
84100	ARL6	0.012956	
89790	SIGLEC10	0.012926	
7322	UBE2D2	0.012925	535
9739	SETD1A	0.012921	
2712	GK2	0.012920	
3600	IL15	0.012918	
10307	APBB3	0.012916	
56950	SMYD2	0.012915	
57223	SMEK2	0.012908	
131450	CD200R1	0.012897	
375449	MAST4	0.012896	
6878	TAF6	0.012884	
6228	RPS23	0.012883	
58490	RPRD1B	0.012874	
5209	PFKFB3	0.012871	
124808	CCDC43	0.012868	
4608	MYBPH	0.012848	
84661	DPY30	0.012847	
51645	PPIL1	0.012844	
79813	EHMT1	0.012844	
23608	MKRN1	0.012837	
54923	LIME1	0.012833	
100131294		0.012829	
3949	LDLR	0.012827	536
5460	POU5F1	0.012822	537
10640	EXOC5	0.012817	
729073		0.012812	
55692	LUC7L	0.012811	
4601	MXI1	0.012808	
81890	QTRT1	0.012803	
8493	PPM1D	0.012802	
6659	SOX4	0.012798	
64428	NARFL	0.012792	
9724	UTP14C	0.012780	
26512	INTS6	0.012778	
100132068		0.012777	
29115	SAP30BP	0.012769	
7347	UCHL3	0.012761	
9228	DLGAP2	0.012752	
23295	MGRN1	0.012752	
55835	CENPJ	0.012752	
3992	FADS1	0.012747	538
53833	IL20RB	0.012739	
5148	PDE6G	0.012738	539
312	ANXA13	0.012736	
84444	DOT1L	0.012734	540
64344	HIF3A	0.012734	
11201	POLI	0.012728	
6672	SP100	0.012728	
572	BAD	0.012720	
4904	YBX1	0.012720	
94104	PAXBP1	0.012718	
85440	DOCK7	0.012716	
285175	UNC80	0.012716	
388552	BLOC1S3	0.012714	
261726	TIPRL	0.012706	
222546	RFX6	0.012705	
8082	SSPN	0.012703	
29949	IL19	0.012703	
50604	IL20	0.012703	
11009	IL24	0.012703	
23677	SH3BP4	0.012702	
23368	PPP1R13B	0.012698	
415116	PIM3	0.012697	
4211	MEIS1	0.012694	
8714	ABCC3	0.012679	541
2840	GPR17	0.012678	
26233	FBXL6	0.012678	
11344	TWF2	0.012675	
54386	TERF2IP	0.012673	
157	ADRBK2	0.012672	542
9647	PPM1F	0.012667	
4706	NDUFAB1	0.012667	543
7029	TFDP2	0.012667	
517	ATP5G2	0.012665	
9949	AMMECR1	0.012665	
10437	IFI30	0.012665	
27300	ZNF544	0.012665	
29933	GPR132	0.012665	
514	ATP5E	0.012665	
7559	ZNF12	0.012665	
7584	ZNF35	0.012665	
23729	SHPK	0.012665	
51303	FKBP11	0.012665	
10073	SNUPN	0.012654	
8637	EIF4EBP3	0.012653	
11098	PRSS23	0.012652	
57018	CCNL1	0.012639	
6318	SERPINB4	0.012637	
6199	RPS6KB2	0.012637	
27004		0.012636	
80146	UXS1	0.012636	
9529	BAG5	0.012635	
57727	NCOA5	0.012629	544
23102	TBC1D2B	0.012614	
9499	MYOT	0.012611	
51130	ASB3	0.012605	
4345	CD200	0.012605	
51022	GLRX2	0.012599	545
115825	WDFY2	0.012598	
26608	TBL2	0.012598	
84243	ZDHHC18	0.012594	
81627	TRMT1L	0.012594	
1488	CTBP2	0.012587	
7086	TKT	0.012585	
116071	BATF2	0.012584	
6844	VAMP2	0.012579	546
9623	TCL1B	0.012577	
56992	KIF15	0.012571	
308	ANXA5	0.012565	547
9205	ZMYM5	0.012565	
23587	ELP5	0.012564	
142689	ASB12	0.012562	
7525	YES1	0.012558	548
26521	TIMM8B	0.012554	
11282	MGAT4B	0.012552	
79624	C6orf211	0.012542	
79029	SPATA5L1	0.012541	
167227	DCP2	0.012532	
687	KLF9	0.012531	
2864	FFAR1	0.012522	549
575	BAI1	0.012519	
104	ADARB1	0.012509	
6118	RPA2	0.012505	
51619	UBE2D4	0.012500	
134359	POC5	0.012486	
9351	SLC9A3R2	0.012471	
3675	ITGA3	0.012471	
10940	POP1	0.012467	
10845	CLPX	0.012466	
6445	SGCG	0.012464	
55704	CCDC88A	0.012461	
10892	MALT1	0.012460	
7433	VIPR1	0.012455	
91445	RNF185	0.012450	
7447	VSNL1	0.012447	
22934	RPIA	0.012446	550
148022	TICAM1	0.012443	
3609	ILF3	0.012443	
63940	GPSM3	0.012437	
151295	SLC23A3	0.012436	
56851	EMC7	0.012435	
23178	PASK	0.012431	
5802	PTPRS	0.012425	551
6856	SYPL1	0.012424	
103910	MYL12B	0.012424	
131408	FAM131A	0.012420	
57190	SEPN1	0.012415	
92591	ASB16	0.012415	
924	CD7	0.012411	
91408	BTF3L4	0.012410	
51195	RAPGEFL1	0.012406	
53832	IL20RA	0.012406	
79085	SLC25A23	0.012406	
115024	NT5C3B	0.012406	
726	CAPN5	0.012406	
8857	FCGBP	0.012406	
9877	ZC3H11A	0.012406	
54859	ELP6	0.012406	
51669	TMEM66	0.012402	
3716	JAK1	0.012401	552
8986	RPS6KA4	0.012399	553
9628	RGS6	0.012397	
11120	BTN2A1	0.012391	
114876	OSBPL1A	0.012389	
